area,base_kv,bus_i,bus_type,index,name,source_id,state,va,vm,vmax,vmin,xcoord_1,ycoord_1,zone
8,19.1,1117,1,1117,bus_3485,1117,3,-0.22996669914056989,1.0856581676774977,1.1,0.9,-337.0,5608.0,1
2,23.0,1272,1,1272,bus_1081,bus,1,-0.1606056547538211,1.0258924215707623,1.1,0.9,787.0,739.0,1
2,23.0,1272,1,1272,bus_1081,1272,1,-0.1606056547538211,1.0258924215707623,1.1,0.9,787.0,739.0,1
8,132.0,1382,1,1382,bus_3067,bus,3,-0.35164125571507604,1.0303654957364246,1.1,0.9,-437.0,6566.0,1
8,132.0,1382,1,1382,bus_3067,1382,3,-0.35164125571507604,1.0303654957364246,1.1,0.9,-437.0,6566.0,1
6,500.0,1532,1,1532,bus_2208,bus,2,-0.3558422618083368,1.0595275351603426,1.1,0.9,453.0,-3333.0,1
6,500.0,1532,1,1532,bus_2208,1532,2,-0.3558422618083368,1.0595275351603426,1.1,0.9,453.0,-3333.0,1
11,110.0,12,2,12,bus_3496,bus,3,-0.2925664046279844,1.053455705088402,1.1,0.9,-444.0,3422.0,1
11,110.0,12,2,12,bus_3496,12,3,-0.2925664046279844,1.053455705088402,1.1,0.9,-444.0,3422.0,1
7,22.0,192,1,192,bus_2335,bus,2,-0.39502537799025367,0.9834339172387181,1.1,0.9,950.0,-4005.0,1
7,22.0,192,1,192,bus_2335,192,2,-0.39502537799025367,0.9834339172387181,1.1,0.9,950.0,-4005.0,1
1,66.0,552,1,552,bus_1598,bus,1,-0.10320016958032806,1.0359321365578016,1.1,0.9,2909.0,2742.0,1
1,66.0,552,1,552,bus_1598,552,1,-0.10320016958032806,1.0359321365578016,1.1,0.9,2909.0,2742.0,1
13,132.0,357,1,357,starbus_xf_4186_4230_4494_1,bus,4,0.43636805745270846,0.9047517410448648,1.1,0.9,-2175.0,-816.0,1
13,132.0,357,1,357,starbus_xf_4186_4230_4494_1,357,4,0.43636805745270846,0.9047517410448648,1.1,0.9,-2175.0,-816.0,1
3,132.0,1342,1,1342,bus_1252,bus,1,-0.31466633263231186,1.0496105488866538,1.1,0.9,875.0,144.0,1
3,132.0,1342,1,1342,bus_1252,1342,1,-0.31466633263231186,1.0496105488866538,1.1,0.9,875.0,144.0,1
13,66.0,1885,1,1885,bus_4278,bus,4,0.9640130385718999,1.0236208162241114,1.1,0.9,-1936.0,-2305.0,1
13,66.0,1885,1,1885,bus_4278,1885,4,0.9640130385718999,1.0236208162241114,1.1,0.9,-1936.0,-2305.0,1
3,132.0,417,1,417,bus_1382,bus,1,-0.34770586624609157,1.0514292304648094,1.1,0.9,1304.0,-378.0,1
3,132.0,417,1,417,bus_1382,417,1,-0.34770586624609157,1.0514292304648094,1.1,0.9,1304.0,-378.0,1
4,132.0,1700,1,1700,bus_1168,bus,1,-0.1193482899659572,1.100000009995269,1.1,0.9,887.0,-2086.0,1
4,132.0,1700,1,1700,bus_1168,1700,1,-0.1193482899659572,1.100000009995269,1.1,0.9,887.0,-2086.0,1
1,66.0,1608,1,1608,bus_1613,bus,1,0.027486856710323762,1.0336329143092806,1.1,0.9,2144.0,1943.0,1
1,66.0,1608,1,1608,bus_1613,1608,1,0.027486856710323762,1.0336329143092806,1.1,0.9,2144.0,1943.0,1
6,22.0,694,1,694,bus_2306,bus,2,-0.32828114498723365,0.99713819329672,1.1,0.9,339.0,-2924.0,1
6,22.0,694,1,694,bus_2306,694,2,-0.32828114498723365,0.99713819329672,1.1,0.9,339.0,-2924.0,1
2,66.0,1157,1,1157,bus_1513,bus,1,-0.1902807890091329,1.0740324222615927,1.1,0.9,710.0,62.0,1
2,66.0,1157,1,1157,bus_1513,1157,1,-0.1902807890091329,1.0740324222615927,1.1,0.9,710.0,62.0,1
13,275.0,1260,1,1260,bus_4154,bus,4,1.022433945314711,1.06710939543498,1.1,0.9,-2383.0,-1796.0,1
13,275.0,1260,1,1260,bus_4154,1260,4,1.022433945314711,1.06710939543498,1.1,0.9,-2383.0,-1796.0,1
9,33.0,426,1,426,bus_3383,bus,3,-0.3766477221758982,1.0463278113895578,1.1,0.9,-45.0,4293.0,1
9,33.0,426,1,426,bus_3383,426,3,-0.3766477221758982,1.0463278113895578,1.1,0.9,-45.0,4293.0,1
14,33.0,539,1,539,bus_4392,bus,4,0.148397453145341,1.0052963015526069,1.1,0.9,-926.0,-2601.0,1
14,33.0,539,1,539,bus_4392,539,4,0.148397453145341,1.0052963015526069,1.1,0.9,-926.0,-2601.0,1
13,275.0,991,1,991,bus_4104,bus,4,1.057858827814991,1.0613580423295144,1.1,0.9,-2402.0,-1656.0,1
13,275.0,991,1,991,bus_4104,991,4,1.057858827814991,1.0613580423295144,1.1,0.9,-2402.0,-1656.0,1
2,330.0,2034,1,2034,connection N10,bus,1,0.0,1.0,1.1,0.9,NaN,NaN,1
2,330.0,2034,1,2034,connection N10,2034,1,0.0,1.0,1.1,0.9,NaN,NaN,1
5,11.0,1301,1,1301,bus_1009,bus,1,-0.0354482465769997,1.0825243315415143,1.1,0.9,276.0,-3103.0,1
5,11.0,1301,1,1301,bus_1009,1301,1,-0.0354482465769997,1.0825243315415143,1.1,0.9,276.0,-3103.0,1
14,132.0,2038,1,2038,connection S10,bus,4,0.0,1.0,1.1,0.9,NaN,NaN,1
14,132.0,2038,1,2038,connection S10,2038,4,0.0,1.0,1.1,0.9,NaN,NaN,1
12,33.0,1340,1,1340,bus_4398,bus,4,0.9379529906466125,0.9460924977227494,1.1,0.9,-3482.0,-1608.0,1
12,33.0,1340,1,1340,bus_4398,1340,4,0.9379529906466125,0.9460924977227494,1.1,0.9,-3482.0,-1608.0,1
8,22.0,1014,1,1014,bus_3081,bus,3,-0.479141684689617,1.048500818337563,1.1,0.9,-952.0,7139.0,1
8,22.0,1014,1,1014,bus_3081,1014,3,-0.479141684689617,1.048500818337563,1.1,0.9,-952.0,7139.0,1
14,66.0,761,1,761,bus_4285,bus,4,0.9797244068042652,1.0331654936037507,1.1,0.9,-1784.0,-2602.0,1
14,66.0,761,1,761,bus_4285,761,4,0.9797244068042652,1.0331654936037507,1.1,0.9,-1784.0,-2602.0,1
8,66.0,610,1,610,bus_3006,bus,3,-0.5028491391315499,1.0464625769572855,1.1,0.9,-958.0,6865.0,1
8,66.0,610,1,610,bus_3006,610,3,-0.5028491391315499,1.0464625769572855,1.1,0.9,-958.0,6865.0,1
4,132.0,739,1,739,bus_1137,bus,1,-0.03468618895281315,1.0768996310029897,1.1,0.9,2600.0,-1798.0,1
4,132.0,739,1,739,bus_1137,739,1,-0.03468618895281315,1.0768996310029897,1.1,0.9,2600.0,-1798.0,1
15,22.0,1660,1,1660,bus_5194,bus,5,-0.16425787105329337,0.9733960932016995,1.1,0.9,2429.0,-5829.0,1
15,22.0,1660,1,1660,bus_5194,1660,5,-0.16425787105329337,0.9733960932016995,1.1,0.9,2429.0,-5829.0,1
2,132.0,1259,1,1259,bus_1258,bus,1,-0.3220037692799995,1.0373392214353248,1.1,0.9,135.0,-454.0,1
2,132.0,1259,1,1259,bus_1258,1259,1,-0.3220037692799995,1.0373392214353248,1.1,0.9,135.0,-454.0,1
14,66.0,1317,1,1317,bus_4307,bus,4,0.978296840554583,1.0842402793675203,1.1,0.9,-1893.0,-2668.0,1
14,66.0,1317,1,1317,bus_4307,1317,4,0.978296840554583,1.0842402793675203,1.1,0.9,-1893.0,-2668.0,1
13,10.5,1803,1,1803,bus_4041,bus,4,1.0578588283753159,0.9989252148529868,1.1,0.9,-2457.0,-1657.0,1
13,10.5,1803,1,1803,bus_4041,1803,4,1.0578588283753159,0.9989252148529868,1.1,0.9,-2457.0,-1657.0,1
14,33.0,1398,1,1398,bus_4388,bus,4,0.7458529841705263,0.9494827247940595,1.1,0.9,-1410.0,-1956.0,1
14,33.0,1398,1,1398,bus_4388,1398,4,0.7458529841705263,0.9494827247940595,1.1,0.9,-1410.0,-1956.0,1
13,275.0,1610,1,1610,bus_4135,bus,4,0.9968354469274332,1.0526616336980938,1.1,0.9,-1965.0,-2388.0,1
13,275.0,1610,1,1610,bus_4135,1610,4,0.9968354469274332,1.0526616336980938,1.1,0.9,-1965.0,-2388.0,1
4,33.0,179,2,179,bus_1565,bus,1,0.02248379291636985,1.0814098851076046,1.1,0.9,1522.0,-1083.0,1
4,33.0,179,2,179,bus_1565,179,1,0.02248379291636985,1.0814098851076046,1.1,0.9,1522.0,-1083.0,1
14,33.0,993,1,993,bus_4387,bus,4,0.7469265913849631,0.9489080067796409,1.1,0.9,-1394.0,-1914.0,1
14,33.0,993,1,993,bus_4387,993,4,0.7469265913849631,0.9489080067796409,1.1,0.9,-1394.0,-1914.0,1
14,11.0,905,1,905,bus_4468,bus,4,0.9309729714153729,1.026455371508473,1.1,0.9,-1452.0,-3242.0,1
14,11.0,905,1,905,bus_4468,905,4,0.9309729714153729,1.026455371508473,1.1,0.9,-1452.0,-3242.0,1
1,66.0,1406,1,1406,bus_1559,bus,1,-0.26912570754427895,1.0237279816710545,1.1,0.9,1771.0,1914.0,1
1,66.0,1406,1,1406,bus_1559,1406,1,-0.26912570754427895,1.0237279816710545,1.1,0.9,1771.0,1914.0,1
9,15.75,782,1,782,bus_3422,bus,3,0.1179176205187348,1.04914557496337,1.1,0.9,-463.0,4900.0,1
9,15.75,782,1,782,bus_3422,782,3,0.1179176205187348,1.04914557496337,1.1,0.9,-463.0,4900.0,1
8,132.0,1320,1,1320,bus_3259,bus,3,-0.35012952823954757,1.025855703871981,1.1,0.9,-599.0,6377.0,1
8,132.0,1320,1,1320,bus_3259,1320,3,-0.35012952823954757,1.025855703871981,1.1,0.9,-599.0,6377.0,1
15,1.0,239,1,239,bus_5225,bus,5,-0.13546441061884398,1.0486496418044404,1.1,0.9,1744.0,-6257.0,1
15,1.0,239,1,239,bus_5225,239,5,-0.13546441061884398,1.0486496418044404,1.1,0.9,1744.0,-6257.0,1
14,66.0,911,1,911,starbus_xf_4257_4379_4434_1,bus,4,1.0193178879418208,0.9890464206044997,1.1,0.9,-2053.0,-3911.0,1
14,66.0,911,1,911,starbus_xf_4257_4379_4434_1,911,4,1.0193178879418208,0.9890464206044997,1.1,0.9,-2053.0,-3911.0,1
2,132.0,1200,1,1200,bus_1451,bus,1,-0.34151784501855076,1.0579688202080657,1.1,0.9,545.0,492.0,1
2,132.0,1200,1,1200,bus_1451,1200,1,-0.34151784501855076,1.0579688202080657,1.1,0.9,545.0,492.0,1
15,110.0,737,1,737,bus_5075,bus,5,-0.16425788598024738,1.0215794321762242,1.1,0.9,2403.0,-5786.0,1
15,110.0,737,1,737,bus_5075,737,5,-0.16425788598024738,1.0215794321762242,1.1,0.9,2403.0,-5786.0,1
4,15.4,1032,2,1032,bus_1042,bus,1,0.20408733753833153,0.9607459703957609,1.1,0.9,1307.0,-1628.0,1
4,15.4,1032,2,1032,bus_1042,1032,1,0.20408733753833153,0.9607459703957609,1.1,0.9,1307.0,-1628.0,1
4,330.0,1822,1,1822,starbus_xf_2191_2018_2019_6,bus,2,0.029714745751537798,0.9924945752841418,1.1,0.9,786.0,-1869.0,1
4,330.0,1822,1,1822,starbus_xf_2191_2018_2019_6,1822,2,0.029714745751537798,0.9924945752841418,1.1,0.9,786.0,-1869.0,1
14,11.0,889,1,889,bus_4465,bus,4,0.9318678179907919,1.0261510042334607,1.1,0.9,-1608.0,-3485.0,1
14,11.0,889,1,889,bus_4465,889,4,0.9318678179907919,1.0261510042334607,1.1,0.9,-1608.0,-3485.0,1
3,330.0,1528,1,1528,bus_1569,bus,1,-0.2706546034531623,1.0512921799993844,1.1,0.9,1157.0,-402.0,1
3,330.0,1528,1,1528,bus_1569,1528,1,-0.2706546034531623,1.0512921799993844,1.1,0.9,1157.0,-402.0,1
4,33.0,1817,1,1817,bus_1564,bus,1,0.024443296330466165,1.0417064754977208,1.1,0.9,1563.0,-1055.0,1
4,33.0,1817,1,1817,bus_1564,1817,1,0.024443296330466165,1.0417064754977208,1.1,0.9,1563.0,-1055.0,1
14,11.0,488,1,488,bus_4447,bus,4,0.9472802254135347,1.0040770002282486,1.1,0.9,-2408.0,-3221.0,1
14,11.0,488,1,488,bus_4447,488,4,0.9472802254135347,1.0040770002282486,1.1,0.9,-2408.0,-3221.0,1
15,110.0,525,1,525,bus_5095,bus,5,-0.12373896079375657,1.028762437464582,1.1,0.9,1911.0,-6098.0,1
15,110.0,525,1,525,bus_5095,525,5,-0.12373896079375657,1.028762437464582,1.1,0.9,1911.0,-6098.0,1
14,132.0,1403,1,1403,starbus_xf_4220_4074_4499_5,bus,4,0.34752042189645793,1.0589788058523955,1.1,0.9,-888.0,-2745.0,1
14,132.0,1403,1,1403,starbus_xf_4220_4074_4499_5,1403,4,0.34752042189645793,1.0589788058523955,1.1,0.9,-888.0,-2745.0,1
15,110.0,2039,1,2039,connection T4,bus,5,0.0,1.0,1.1,0.9,NaN,NaN,1
15,110.0,2039,1,2039,connection T4,2039,5,0.0,1.0,1.1,0.9,NaN,NaN,1
12,11.0,458,1,458,bus_4406,bus,4,0.7509239974064279,1.0176074369709731,1.1,0.9,-3384.0,-1875.0,1
12,11.0,458,1,458,bus_4406,458,4,0.7509239974064279,1.0176074369709731,1.1,0.9,-3384.0,-1875.0,1
1,66.0,696,1,696,bus_1527,bus,1,-0.06703057600618142,1.0705147984052932,1.1,0.9,1873.0,2274.0,1
1,66.0,696,1,696,bus_1527,696,1,-0.06703057600618142,1.0705147984052932,1.1,0.9,1873.0,2274.0,1
8,132.0,745,1,745,bus_3643,bus,3,-0.333379075016586,1.025088343202311,1.1,0.9,-660.0,6857.0,1
8,132.0,745,1,745,bus_3643,745,3,-0.333379075016586,1.025088343202311,1.1,0.9,-660.0,6857.0,1
13,11.5,1450,1,1450,bus_4036,bus,4,0.9836521053135142,0.9724851167002108,1.1,0.9,-2719.0,-2698.0,1
13,11.5,1450,1,1450,bus_4036,1450,4,0.9836521053135142,0.9724851167002108,1.1,0.9,-2719.0,-2698.0,1
2,11.0,1541,1,1541,bus_1542,bus,1,-0.2915837372065172,1.0427877309712505,1.1,0.9,199.0,1000.0,1
2,11.0,1541,1,1541,bus_1542,1541,1,-0.2915837372065172,1.0427877309712505,1.1,0.9,199.0,1000.0,1
4,33.0,1865,1,1865,bus_1383,bus,1,0.019903915892048145,1.0115252359208755,1.1,0.9,407.0,-1151.0,1
4,33.0,1865,1,1865,bus_1383,1865,1,0.019903915892048145,1.0115252359208755,1.1,0.9,407.0,-1151.0,1
2,500.0,668,1,668,bus_1097,bus,1,-0.07507725279910905,1.0682315324279201,1.1,0.9,789.0,-107.0,1
2,500.0,668,1,668,bus_1097,668,1,-0.07507725279910905,1.0682315324279201,1.1,0.9,789.0,-107.0,1
4,132.0,1877,1,1877,bus_1139,bus,1,-0.17168932518283503,1.045569616396981,1.1,0.9,1042.0,-2200.0,1
4,132.0,1877,1,1877,bus_1139,1877,1,-0.17168932518283503,1.045569616396981,1.1,0.9,1042.0,-2200.0,1
8,11.0,45,1,45,bus_3453,bus,3,-0.4676461359546967,0.9305520388204277,1.1,0.9,-1445.0,6842.0,1
8,11.0,45,1,45,bus_3453,45,3,-0.4676461359546967,0.9305520388204277,1.1,0.9,-1445.0,6842.0,1
2,330.0,1427,1,1427,bus_1120,bus,1,-0.20870194550937252,1.044742095039011,1.1,0.9,692.0,-193.0,1
2,330.0,1427,1,1427,bus_1120,1427,1,-0.20870194550937252,1.044742095039011,1.1,0.9,692.0,-193.0,1
2,330.0,1910,1,1910,bus_1119,bus,1,-0.1036510870157824,1.0493972690955367,1.1,0.9,912.0,-715.0,1
2,330.0,1910,1,1910,bus_1119,1910,1,-0.1036510870157824,1.0493972690955367,1.1,0.9,912.0,-715.0,1
9,15.75,1663,2,1663,bus_3526,bus,3,0.20095367959608085,1.026934076573782,1.1,0.9,889.0,3622.0,1
9,15.75,1663,2,1663,bus_3526,1663,3,0.20095367959608085,1.026934076573782,1.1,0.9,889.0,3622.0,1
2,500.0,436,1,436,bus_1099,bus,1,0.06793269241031377,1.0747930173806841,1.1,0.9,825.0,368.0,1
2,500.0,436,1,436,bus_1099,436,1,0.06793269241031377,1.0747930173806841,1.1,0.9,825.0,368.0,1
8,6.6,527,1,527,bus_3457,bus,3,-0.46459895660589,0.9822803155095595,1.1,0.9,-1542.0,7026.0,1
8,6.6,527,1,527,bus_3457,527,3,-0.46459895660589,0.9822803155095595,1.1,0.9,-1542.0,7026.0,1
6,66.0,872,1,872,bus_2273,bus,2,-0.5462570362519857,1.0309086305209014,1.1,0.9,849.0,-3735.0,1
6,66.0,872,1,872,bus_2273,872,2,-0.5462570362519857,1.0309086305209014,1.1,0.9,849.0,-3735.0,1
14,11.0,1581,1,1581,bus_4437,bus,4,0.9448079848133509,0.9889306276811655,1.1,0.9,-2164.0,-4133.0,1
14,11.0,1581,1,1581,bus_4437,1581,4,0.9448079848133509,0.9889306276811655,1.1,0.9,-2164.0,-4133.0,1
5,330.0,440,1,440,starbus_xf_2195_2293_2332_1,bus,2,-0.14204129073781857,1.0267766367942153,1.1,0.9,775.0,-2329.0,1
5,330.0,440,1,440,starbus_xf_2195_2293_2332_1,440,2,-0.14204129073781857,1.0267766367942153,1.1,0.9,775.0,-2329.0,1
14,33.0,1002,1,1002,bus_4340,bus,4,0.19675904725284143,0.9823117627833036,1.1,0.9,-1008.0,-2283.0,1
14,33.0,1002,1,1002,bus_4340,1002,4,0.19675904725284143,0.9823117627833036,1.1,0.9,-1008.0,-2283.0,1
12,132.0,105,1,105,bus_4170,bus,4,0.9944450830509841,1.049199747093307,1.1,0.9,-3108.0,-1515.0,1
12,132.0,105,1,105,bus_4170,105,4,0.9944450830509841,1.049199747093307,1.1,0.9,-3108.0,-1515.0,1
1,132.0,1872,1,1872,bus_1419,bus,1,-0.1614906697722875,1.0741056237405284,1.1,0.9,2191.0,2245.0,1
1,132.0,1872,1,1872,bus_1419,1872,1,-0.1614906697722875,1.0741056237405284,1.1,0.9,2191.0,2245.0,1
4,132.0,547,1,547,starbus_xf_1296_1504_1506_1,bus,1,-0.1402170306234193,1.086073078545694,1.1,0.9,625.0,-1182.0,1
4,132.0,547,1,547,starbus_xf_1296_1504_1506_1,547,1,-0.1402170306234193,1.086073078545694,1.1,0.9,625.0,-1182.0,1
4,11.0,1916,2,1916,bus_1031,bus,1,0.15612610029799479,1.0092122198268056,1.1,0.9,1078.0,-1731.0,1
4,11.0,1916,2,1916,bus_1031,1916,1,0.15612610029799479,1.0092122198268056,1.1,0.9,1078.0,-1731.0,1
2,11.0,400,1,400,bus_1515,bus,1,-0.13865450324060535,1.0870472009294037,1.1,0.9,582.0,-50.0,1
2,11.0,400,1,400,bus_1515,400,1,-0.13865450324060535,1.0870472009294037,1.1,0.9,582.0,-50.0,1
7,66.0,695,1,695,bus_2264,bus,2,-0.5310052520380627,1.0009618672279372,1.1,0.9,1031.0,-3962.0,1
7,66.0,695,1,695,bus_2264,695,2,-0.5310052520380627,1.0009618672279372,1.1,0.9,1031.0,-3962.0,1
13,275.0,480,1,480,bus_4128,bus,4,1.0386949127993725,1.0562111174908497,1.1,0.9,-1960.0,-2598.0,1
13,275.0,480,1,480,bus_4128,480,4,1.0386949127993725,1.0562111174908497,1.1,0.9,-1960.0,-2598.0,1
11,110.0,728,1,728,bus_3397,bus,3,-0.3414063401388392,1.0458563963832033,1.1,0.9,-1228.0,2079.0,1
11,110.0,728,1,728,bus_3397,728,3,-0.3414063401388392,1.0458563963832033,1.1,0.9,-1228.0,2079.0,1
2,132.0,1214,1,1214,bus_1263,bus,1,-0.20562655348684497,1.0668448946871865,1.1,0.9,89.0,-202.0,1
2,132.0,1214,1,1214,bus_1263,1214,1,-0.20562655348684497,1.0668448946871865,1.1,0.9,89.0,-202.0,1
8,132.0,744,2,744,bus_3243,bus,3,-0.28462026217938313,1.034808232324631,1.1,0.9,-129.0,6039.0,1
8,132.0,744,2,744,bus_3243,744,3,-0.28462026217938313,1.034808232324631,1.1,0.9,-129.0,6039.0,1
9,275.0,296,1,296,bus_3573,bus,3,0.05995958830120667,1.0927176675835448,1.1,0.9,186.0,4388.0,1
9,275.0,296,1,296,bus_3573,296,3,0.05995958830120667,1.0927176675835448,1.1,0.9,186.0,4388.0,1
12,0.6899999999999998,392,2,392,bus_4024,bus,4,1.2565091594234374,1.0137177972003975,1.1,0.9,-3059.0,-1328.0,1
12,0.6899999999999998,392,2,392,bus_4024,392,4,1.2565091594234374,1.0137177972003975,1.1,0.9,-3059.0,-1328.0,1
8,132.0,722,2,722,bus_3080,bus,3,-0.4481852909603554,1.0178348411297058,1.1,0.9,-926.0,7042.0,1
8,132.0,722,2,722,bus_3080,722,3,-0.4481852909603554,1.0178348411297058,1.1,0.9,-926.0,7042.0,1
11,33.0,775,1,775,bus_3049,bus,3,-0.36066018082771256,1.0175908989265334,1.1,0.9,-51.0,3089.0,1
11,33.0,775,1,775,bus_3049,775,3,-0.36066018082771256,1.0175908989265334,1.1,0.9,-51.0,3089.0,1
2,11.0,1039,1,1039,bus_1516,bus,1,-0.13749962125964915,1.0870045903193224,1.1,0.9,467.0,-53.0,1
2,11.0,1039,1,1039,bus_1516,1039,1,-0.13749962125964915,1.0870045903193224,1.1,0.9,467.0,-53.0,1
6,66.0,1103,1,1103,bus_2252,bus,2,-0.48547527381827343,1.0449263406708102,1.1,0.9,416.0,-4320.0,1
6,66.0,1103,1,1103,bus_2252,1103,2,-0.48547527381827343,1.0449263406708102,1.1,0.9,416.0,-4320.0,1
14,11.0,624,1,624,bus_4463,bus,4,0.901639194059321,1.0207338779346404,1.1,0.9,-1720.0,-2989.0,1
14,11.0,624,1,624,bus_4463,624,4,0.901639194059321,1.0207338779346404,1.1,0.9,-1720.0,-2989.0,1
13,11.0,625,1,625,bus_4479,bus,4,0.9633686677124899,1.040219026433706,1.1,0.9,-1940.0,-1963.0,1
13,11.0,625,1,625,bus_4479,625,4,0.9633686677124899,1.040219026433706,1.1,0.9,-1940.0,-1963.0,1
2,330.0,50,1,50,bus_1117,bus,1,-0.2673609081614541,1.0458847725856544,1.1,0.9,764.0,27.0,1
2,330.0,50,1,50,bus_1117,50,1,-0.2673609081614541,1.0458847725856544,1.1,0.9,764.0,27.0,1
6,220.0,1247,1,1247,starbus_xf_2145_2243_2306_1,bus,2,-0.3125390654565408,1.0117572224393336,1.1,0.9,486.0,-2743.0,1
6,220.0,1247,1,1247,starbus_xf_2145_2243_2306_1,1247,2,-0.3125390654565408,1.0117572224393336,1.1,0.9,486.0,-2743.0,1
9,11.8,526,1,526,bus_3040,bus,3,-0.024239929495219113,1.0578380680194606,1.1,0.9,562.0,5064.0,1
9,11.8,526,1,526,bus_3040,526,3,-0.024239929495219113,1.0578380680194606,1.1,0.9,562.0,5064.0,1
12,33.0,1674,1,1674,bus_4350,bus,4,0.9324669783486149,1.0691088622200249,1.1,0.9,-2540.0,-632.0,1
12,33.0,1674,1,1674,bus_4350,1674,4,0.9324669783486149,1.0691088622200249,1.1,0.9,-2540.0,-632.0,1
7,66.0,1679,1,1679,bus_2232,bus,2,-0.5641397352502499,1.0382973146794097,1.1,0.9,929.0,-4072.0,1
7,66.0,1679,1,1679,bus_2232,1679,2,-0.5641397352502499,1.0382973146794097,1.1,0.9,929.0,-4072.0,1
8,66.0,162,1,162,bus_3064,bus,3,-0.30382966279396706,1.0440577232402923,1.1,0.9,-753.0,5859.0,1
8,66.0,162,1,162,bus_3064,162,3,-0.30382966279396706,1.0440577232402923,1.1,0.9,-753.0,5859.0,1
8,10.5,1639,1,1639,bus_3463,bus,3,-0.06656990358191123,0.9854364647727193,1.1,0.9,-428.0,7430.0,1
8,10.5,1639,1,1639,bus_3463,1639,3,-0.06656990358191123,0.9854364647727193,1.1,0.9,-428.0,7430.0,1
2,132.0,63,1,63,bus_1179,bus,1,-0.1317282013205184,1.0943207795242897,1.1,0.9,398.0,-61.0,1
2,132.0,63,1,63,bus_1179,63,1,-0.1317282013205184,1.0943207795242897,1.1,0.9,398.0,-61.0,1
14,11.0,1962,1,1962,bus_4430,bus,4,0.9977000066052927,0.9885717518534206,1.1,0.9,-1942.0,-3404.0,1
14,11.0,1962,1,1962,bus_4430,1962,4,0.9977000066052927,0.9885717518534206,1.1,0.9,-1942.0,-3404.0,1
2,132.0,92,1,92,bus_1264,bus,1,-0.3485420531808296,1.0493159082182184,1.1,0.9,470.0,465.0,1
2,132.0,92,1,92,bus_1264,92,1,-0.3485420531808296,1.0493159082182184,1.1,0.9,470.0,465.0,1
14,132.0,1757,1,1757,starbus_xf_4220_4394_4497_1,bus,4,0.2648732698416799,1.0573893457083343,1.1,0.9,-857.0,-2792.0,1
14,132.0,1757,1,1757,starbus_xf_4220_4394_4497_1,1757,4,0.2648732698416799,1.0573893457083343,1.1,0.9,-857.0,-2792.0,1
2,330.0,1299,1,1299,bus_1098,bus,1,-0.09999432656131109,1.0518072108466041,1.1,0.9,818.0,-295.0,1
2,330.0,1299,1,1299,bus_1098,1299,1,-0.09999432656131109,1.0518072108466041,1.1,0.9,818.0,-295.0,1
15,110.0,1775,1,1775,bus_5091,bus,5,-0.1134886785104553,1.0302924839755965,1.1,0.9,1795.0,-6295.0,1
15,110.0,1775,1,1775,bus_5091,1775,5,-0.1134886785104553,1.0302924839755965,1.1,0.9,1795.0,-6295.0,1
2,132.0,214,1,214,starbus_xf_1428_1501_1540_2,bus,1,-0.234466769811002,1.0487725143760835,1.1,0.9,83.0,-156.0,1
2,132.0,214,1,214,starbus_xf_1428_1501_1540_2,214,1,-0.234466769811002,1.0487725143760835,1.1,0.9,83.0,-156.0,1
3,132.0,1917,1,1917,bus_1281,bus,1,-0.3538853652978019,1.0509862160103354,1.1,0.9,882.0,-668.0,1
3,132.0,1917,1,1917,bus_1281,1917,1,-0.3538853652978019,1.0509862160103354,1.1,0.9,882.0,-668.0,1
9,132.0,573,1,573,bus_3060,bus,3,-0.11086162282300452,1.0653552519080292,1.1,0.9,511.0,5168.0,1
9,132.0,573,1,573,bus_3060,573,3,-0.11086162282300452,1.0653552519080292,1.1,0.9,511.0,5168.0,1
8,132.0,780,1,780,bus_3140,bus,3,-0.3351913365305376,1.0254212055615413,1.1,0.9,-656.0,6759.0,1
8,132.0,780,1,780,bus_3140,780,3,-0.3351913365305376,1.0254212055615413,1.1,0.9,-656.0,6759.0,1
13,9.5,949,1,949,bus_4044,bus,4,1.0578588289453734,0.9989252067458285,1.1,0.9,-2437.0,-1620.0,1
13,9.5,949,1,949,bus_4044,949,4,1.0578588289453734,0.9989252067458285,1.1,0.9,-2437.0,-1620.0,1
5,500.0,1387,1,1387,bus_2209,bus,2,-0.21738413926592012,1.0204188489748507,1.1,0.9,-82.0,-3150.0,1
5,500.0,1387,1,1387,bus_2209,1387,2,-0.21738413926592012,1.0204188489748507,1.1,0.9,-82.0,-3150.0,1
15,110.0,1071,1,1071,bus_5127,bus,5,-0.3191701840826492,1.0598109422245139,1.1,0.9,1508.0,-5350.0,1
15,110.0,1071,1,1071,bus_5127,1071,5,-0.3191701840826492,1.0598109422245139,1.1,0.9,1508.0,-5350.0,1
4,11.0,999,1,999,bus_2089,bus,2,0.20590625484133768,1.092728590092884,1.1,0.9,1182.0,-1830.0,1
4,11.0,999,1,999,bus_2089,999,2,0.20590625484133768,1.092728590092884,1.1,0.9,1182.0,-1830.0,1
4,330.0,671,1,671,starbus_xf_1118_1038_1039_1,bus,1,0.10509163746073089,0.9786833658611954,1.1,0.9,1374.0,-1619.0,1
4,330.0,671,1,671,starbus_xf_1118_1038_1039_1,671,1,0.10509163746073089,0.9786833658611954,1.1,0.9,1374.0,-1619.0,1
11,110.0,812,1,812,bus_3395,bus,3,-0.28681366591795887,1.0538556063310751,1.1,0.9,-469.0,3656.0,1
